2002,309.5,16.36
2002,310.5,16.31
2002,311.5,16.24
2002,312.5,16.17
2002,313.5,16.08
2002,314.5,15.97
2002,315.5,15.85
2002,316.5,15.72
2002,317.5,15.57
2002,318.5,15.41
2002,319.5,15.24
2002,320.5,15.05
2002,321.5,14.85
2002,322.5,14.63
2002,323.5,14.40
2002,324.5,14.16
2002,325.5,13.90
2002,326.5,13.63
2002,327.5,13.35
2002,328.5,13.05
2002,329.5,12.74
2002,330.5,12.42
2002,331.5,12.09
2002,332.5,11.74
2002,333.5,11.39
2002,334.5,11.02
2002,335.5,10.64
2002,336.5,10.25
2002,337.5,9.85
2002,338.5,9.44
2002,339.5,9.02
2002,340.5,8.59
2002,341.5,8.15
2002,342.5,7.71
2002,343.5,7.26
2002,344.5,6.80
2002,345.5,6.34
2002,346.5,5.87
2002,347.5,5.40
2002,348.5,4.92
2002,349.5,4.43
2002,350.5,3.95
2002,351.5,3.46
2002,352.5,2.97
2002,353.5,2.47
2002,354.5,1.98
2002,355.5,1.48
2002,356.5,0.99
2002,357.5,0.49
2002,358.5,-0.01
2002,359.5,-0.50
2002,360.5,-0.99
2002,361.5,-1.49
2002,362.5,-1.97
2002,363.5,-2.46
2002,364.5,-2.94
2003,0.5,-3.42
2003,1.5,-3.89
2003,2.5,-4.36
2003,3.5,-4.82
2003,4.5,-5.27
2003,5.5,-5.71
2003,6.5,-6.15
2003,7.5,-6.58
2003,8.5,-7.00
2003,9.5,-7.41
2003,10.5,-7.81
2003,11.5,-8.21
2003,12.5,-8.59
2003,13.5,-8.96
2003,14.5,-9.32
2003,15.5,-9.66
2003,16.5,-10.00
2003,17.5,-10.32
2003,18.5,-10.64
2003,19.5,-10.94
2003,20.5,-11.23
2003,21.5,-11.50
2003,22.5,-11.76
2003,23.5,-12.02
2003,24.5,-12.25
2003,25.5,-12.48
2003,26.5,-12.69
2003,27.5,-12.89
2003,28.5,-13.07
2003,29.5,-13.25
2003,30.5,-13.41
2003,31.5,-13.55
2003,32.5,-13.68
2003,33.5,-13.80
2003,34.5,-13.90
2003,35.5,-13.99
2003,36.5,-14.07
2003,37.5,-14.13
2003,38.5,-14.18
2003,39.5,-14.22
2003,40.5,-14.24
2003,41.5,-14.25
2003,42.5,-14.25
2003,43.5,-14.23
2003,44.5,-14.20
2003,45.5,-14.16
2003,46.5,-14.11
2003,47.5,-14.04
2003,48.5,-13.96
2003,49.5,-13.88
2003,50.5,-13.78
2003,51.5,-13.66
2003,52.5,-13.54
2003,53.5,-13.41
2003,54.5,-13.27
2003,55.5,-13.12
2003,56.5,-12.96
2003,57.5,-12.79
2003,58.5,-12.61
2003,59.5,-12.43
2003,60.5,-12.23
2003,61.5,-12.03
2003,62.5,-11.82
2003,63.5,-11.60
2003,64.5,-11.37
2003,65.5,-11.14
2003,66.5,-10.90
2003,67.5,-10.65
2003,68.5,-10.40
2003,69.5,-10.14
2003,70.5,-9.88
2003,71.5,-9.61
2003,72.5,-9.33
2003,73.5,-9.05
2003,74.5,-8.77
2003,75.5,-8.48
2003,76.5,-8.19
2003,77.5,-7.90
2003,78.5,-7.61
2003,79.5,-7.31
2003,80.5,-7.01
2003,81.5,-6.71
2003,82.5,-6.41
2003,83.5,-6.10
2003,84.5,-5.80
2003,85.5,-5.50
2003,86.5,-5.20
2003,87.5,-4.90
2003,88.5,-4.60
2003,89.5,-4.30
